pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbsmax,pl_orbeccen,pl_bmasse,pl_rade,pl_dens,pl_eqt,st_teff,st_rad,st_mass,st_lum,st_age,st_met,st_spectype,escape_velocity,stellar_flux,hz_inner,hz_outer,in_hz,orbit_stability,is_rocky,esi,spectral_suitability,stellar_suitability,habitability_score
KMT-2023-BLG-1642L b,KMT-2023-BLG-1642L,1,1,Microlensing,2024.0,,1.41,,343.25467956,,,,,,0.17,-2.693428775176041,,,,,0.0010189033719963572,,,,,,,,0.14185106490048782,
2MASS J11550485-7919108 b,2MASS J11550485-7919108,1,1,Imaging,2024.0,,587.0,,6356.56814,,,2506.0,,,,,,,,,,,,,,,,,,1.7815758565314235e-304
2MASS J21252752-8138278 b,2MASS J21252752-8138278,1,1,Imaging,2024.0,,7493.0,,3813.940884,,,1616.0,,,,,,,,,,,,,,,,,,1.2088704951469844e-111
Kepler-1042 b,Kepler-1042,1,1,Transit,2016.0,10.13202575,,,,2.19,,,4815.0,0.72,0.75,-0.43728557812904983,4.79,-0.1,,,,0.6243060246004343,1.113321783384427,,,0.0,,0.9924232934980745,0.9820137900379085,0.14813482878249956
2MASS J03590986+2009361 b,2MASS J03590986+2009361,1,1,Imaging,2024.0,,572.0,,5720.911326,,,2369.0,,,,,,,,,,,,,,,,,,1.4335148735305025e-268
ITG 15 b,ITG 15 A,2,1,Imaging,2024.0,,435.0,,6674.396547,,,2601.0,,,,,,,,,,,,,,,,,,0.0
G 196-3 b,G 196-3,1,1,Imaging,2024.0,,350.0,,8263.538582,,,1670.0,,,,,,,,,,,,,,,,,,1.275007786321654e-120
Kepler-1026 b,Kepler-1026,1,1,Transit,2016.0,36.5156053,,,,2.21,,,4948.0,0.75,0.79,-0.3583051804834549,4.57,-0.02,,,,0.6799635277864482,1.204029815667501,,,0.0,,0.9993992916086847,0.9878715650157257,0.14910295287979558
2MASS J11011926-7732383 b,2MASS J11011926-7732383,1,1,Imaging,2024.0,,266.0,,8899.195396,,,2677.0,,,,,,,,,,,,,,,,,,0.0
HIP 77900 b,HIP 77900,1,1,Imaging,2024.0,,3319.0,,6674.396547,,,2507.0,,,,,,,,,,,,,,,,,,9.558630746092774e-305
TIC 139270665 b,TIC 139270665,1,2,Transit,2024.0,23.624,0.163,0.105,147.15455244,7.22979255,2.13,703.0,5844.0,1.016,1.035,0.03222,3.4,0.156,G2,50.52914571655258,40.53636400978288,1.0276427556974392,1.7429692717234095,0.0,0.0,0.0,0.24300016540244793,0.8535963210821573,0.9989416655655341,0.3068136553570517
TIC 139270665 c,TIC 139270665,1,2,Radial Velocity,2024.0,1010.0,2.0,0.566,1554.18091023,,,200.0,5844.0,1.016,1.035,0.03222,3.4,0.156,G2,,0.26925266384398033,1.0276427556974392,1.7429692717234095,0.0,0.0,,,0.8535963210821573,0.9989416655655341,0.22162875484214128
2MASS J0249-0557 c,2MASS J0249-0557 A,2,1,Imaging,2018.0,,1950.0,,3686.8095212,,,,,,0.046,-2.59,0.022,,M6 V,,6.759752222929295e-10,,,,,,,,0.04565117078444372,
SPECULOOS-3 b,SPECULOOS-3,1,1,Transit,2024.0,0.71912603,0.00733,,,0.977,,553.0,2800.0,0.123,0.1009,-3.07831,6.6,0.07,M6.5+/-0.5,,15.541110584231083,0.03255627560422979,0.06664582594505032,0.0,0.0,1.0,,0.3411081980965921,0.07649152685497282,0.11264455215322135
TOI-1224 b,TOI-1224,1,2,Transit,2024.0,4.1782745,0.0355,,,2.104,,541.0,3326.0,0.404,0.4,-1.6968,0.21,,,,15.949361214946979,0.1560574898901093,0.30607574969275064,0.0,0.0,0.0,,0.5364789250369049,0.6224593312018547,0.08649428008905966
TOI-1224 c,TOI-1224,1,2,Transit,2024.0,17.945466,,0.0,,2.884,,,3326.0,0.404,0.4,-1.6968,0.21,,,,,0.1560574898901093,0.30607574969275064,,,0.0,,0.5364789250369049,0.6224593312018547,0.08649046718708223
UCAC3 113-933 b,UCAC3 113-933,1,1,Imaging,2024.0,,6100.0,,6674.396547,,,,,,0.61,-0.7513455774623155,0.55,-0.95,M0,,4.7642523023030585e-09,,,,,,,,0.9308615796566533,
UCAC4 328-061594 b,UCAC4 328-061594,1,1,Imaging,2024.0,,19000.0,,6674.396547,,,,,,1.19,0.26441436487385755,0.4,,DC,,5.092220054954959e-09,,,,,,,,0.9997751832297667,
GJ 900 b,GJ 900 A,3,1,Imaging,2024.0,,12000.0,,3496.112477,,,,,,1.08,0.11698314420432403,0.2,-0.63,K7,,9.091188278767525e-09,,,,,,,,0.9993249172693672,
NGTS-26 b,NGTS-26,1,1,Transit,2024.0,4.5199279,0.049,0.0,92.80589484,14.88552637,0.153,1331.0,5550.0,1.16,0.96,0.10106,11.5,0.2,,27.965571939380652,525.6151081006395,1.1257159858951797,1.9349065863097945,0.0,0.0,0.0,0.06352097377064893,0.9349874032704532,0.9977621514787236,0.2773465376192767
TOI-1450 A c,TOI-1450 A,2,2,Transit,2024.0,5.0688,,,1.527,,,533.0,3437.0,0.483,0.48,-1.115655669185445,,-0.12,M3.0 V,,,0.3032127045022134,0.5897722486092198,,,,,0.5810711897187301,0.7858349830425586,0.1015011224976204
MOA-2022-BLG-563L b,MOA-2022-BLG-563L,1,1,Microlensing,2024.0,,2.15,,127.1313628,,,,,,0.48,-1.115655669185445,,,,,0.01657552951092761,,,,,,,,0.7858349830425586,
KMT-2023-BLG-0469L b,KMT-2023-BLG-0469L,1,1,Microlensing,2024.0,,2.31,,39.41072247,,,,,,0.47,-1.147657497224989,,,,,0.013338854736182553,,,,,,,,0.7685247834990175,
KMT-2023-BLG-0735L b,KMT-2023-BLG-0735L,1,1,Microlensing,2024.0,,2.96,,38.77506565,,,,,,0.61,-0.7513455774623155,,,,,0.020233499380101445,,,,,,,,0.9308615796566533,
HD 284149 AB b,HD 284149 A,2,1,Imaging,2017.0,,431.16,,8352.53053596,,,2395.0,6035.0,1.36,,0.34242,0.025,,,,1.1834313598361613e-05,1.4575135804336112,2.451708585150167,0.0,0.0,,,0.7881632819444527,,0.06305306255555622
TOI-4527.01,TOI-4527,1,1,Transit,2024.0,0.3994445,0.008332353,,,0.9086617,,1362.93,3702.0,0.485948,0.483901,-1.1033521814147818,,,,,1135.3048613487967,0.3040152281746359,0.5802469554524585,0.0,0.0,1.0,,0.6877011648048672,0.7923270891595232,0.19047898942555602
Kepler-1032 b,Kepler-1032,1,1,Transit,2016.0,3.290117953,,,,1.87,,,4647.0,0.71,0.77,-0.39728246189631344,1.86,0.16,,,,0.6583377596115458,1.1848825975972146,,,0.0,,0.9726889893102255,0.9852259683067269,0.14678093692628894
TOI-7009 b,TOI-7009,1,1,Transit,2026.0,2.3206612,0.0287,,,3.71,,872.0,4080.0,0.564,0.583,-0.8201600583434508,,-0.11,,,183.68603859600435,0.4144112220727102,0.771423994162984,0.0,0.0,0.0,,0.8285410558654803,0.9113313367452667,0.1300764780414071
Kepler-328 c,Kepler-328,1,2,Transit,2013.0,71.312,,,39.4,5.4,1.3786897322562615,,,1.06,1.15,0.21244244123764075,,,,30.253056166400896,,,,,,0.0,,,0.9996646498695336,0.18997652549086735
Kepler-11 d,Kepler-11,1,6,Transit,2010.0,22.6845,0.155,0.004,7.3,3.12,1.28,654.7318260045948,5663.0,1.065,0.961,-0.06046814316009132,8.5,,,17.131766864437417,36.21332985475488,0.9304069217664072,1.5909010091921079,0.0,0.0,0.0,0.29749158048610014,0.9069372639521561,0.9977843691081794,0.321898203150816
OGLE-2023-BLG-0836L b,OGLE-2023-BLG-0836L,2,1,Microlensing,2024.0,,3.7,,1385.73185452,,,,,,0.71,-0.5205957794832365,,,,,0.022029303809111198,,,,,,,,0.973403006423134,
TIC 365102760 b,TIC 365102760,1,1,Transit,2024.0,4.21285367,0.0622,0.406,19.2,6.21,0.437,1533.1370965648473,4900.0,3.13,1.17,0.23865051611156565,6.3,0.09,,19.69349680542084,447.78521171330726,1.3546563935192055,2.404803602875201,0.0,0.0,0.0,0.08192162085579228,0.9977802450856065,0.9997254218438986,0.28618752330705916
KMT-2023-BLG-1431L b,KMT-2023-BLG-1431L,1,1,Microlensing,2024.0,,3.2,,13.6,,,,,,0.57,-0.8544380051462802,,,,,0.013654067271202103,,,,,,,,0.9002495108803148,
OGLE-2014-BLG-0221L b,OGLE-2014-BLG-0221L,1,1,Microlensing,2024.0,,3.76,,1382.55357045,,,,,,0.69,-0.5640281824196065,,,,,0.019301725176715658,,,,,,,,0.9677045353015494,
HD 48948 b,HD 48948,1,3,Radial Velocity,2024.0,7.34013,0.0652,0.055,4.88,,,957.0,4593.0,0.679,0.686,-0.572865595026369,11.48,-0.21,K3 V,,62.89834430482633,0.5390649972541188,0.9731615383812955,0.0,0.0,,,0.9638583944468276,0.9664307767185175,0.14475882592604244
HD 48948 c,HD 48948,1,3,Radial Velocity,2024.0,38.06,0.1951,0.55,7.27,,,553.0,4593.0,0.679,0.686,-0.572865595026369,11.48,-0.21,K3 V,,7.02457196636899,0.5390649972541188,0.9731615383812955,0.0,0.0,,,0.9638583944468276,0.9664307767185175,0.14476031535168832
HD 48948 d,HD 48948,1,3,Radial Velocity,2024.0,151.92,0.4894,0.055,10.59,,,349.0,4593.0,0.679,0.686,-0.572865595026369,11.48,-0.21,K3 V,,1.1163656755483886,0.5390649972541188,0.9731615383812955,0.0,0.0,,,0.9638583944468276,0.9664307767185175,0.20105549075375237
TIC 241249530 b,TIC 241249530,2,1,Transit,2024.0,165.7719,0.641,0.9412,1582.78546686,13.29385111,3.7121132863634774,401.4954652243819,6166.0,1.397,1.271,0.40824,3.2,0.09,,122.20912775893359,6.230514928831945,1.5640519529896915,2.6164686368246755,0.0,0.0,1.0,0.36686233388322353,0.739246721207307,0.999899975962818,0.4137847909511967
TIC 46432937 b,TIC 46432937,1,1,Transit,2024.0,1.44044527,0.02065,0.009,1017.0509024,13.31626907,2.37,872.0,3572.0,0.5299,0.563,-1.3851,7.4,0.323,,97.88092985199414,96.61841039357765,0.22103980162552278,0.4257486339956604,0.0,0.0,0.0,0.16536928708704604,0.6356215118135469,0.8937850083248244,0.2664885289452307
TOI-1294 c,TOI-1294,1,2,Radial Velocity,2024.0,159.9,0.61,0.0,147.0,,,402.8799757585809,5718.0,1.5566,1.1578,0.36847,6.2,0.283,,,6.27784125916906,1.521161223672632,2.5945520434310025,0.0,0.0,,,0.8917576386332406,0.9996898052533927,0.15201879560638043
Kepler-1017 b,Kepler-1017,1,1,Transit,2016.0,7.23400469,,,,1.99,,,5473.0,0.87,0.93,-0.11030968006122703,2.95,0.04,,,,0.8853308026065123,1.527233962345232,,,0.0,,0.9514981319127278,0.9969815836752917,0.14590856141028866
TOI-1410 c,TOI-1410,1,2,Radial Velocity,2024.0,47.56,0.239,0.0,27.0,,,363.5483413142763,4635.0,0.7558,0.7941,-0.6216,6.6,0.328,,,4.184120641243546,0.5087547688189024,0.9162763237083069,0.0,0.0,,,0.9708283959018524,0.9883531003179175,0.185781471959374
Gaia22dkvL b,Gaia22dkvL,1,1,Microlensing,2024.0,,1.4,,187.83658854,,,,,,1.145,0.20581920336567383,,,,,0.8195267465215037,,,,,,,,0.9996474621621289,
TOI-1408 c,TOI-1408,1,2,Transit Timing Variations,2024.0,2.1664,0.03587,0.1353,7.6,2.22,3.8,1762.0833327510663,6117.0,1.53,1.312,0.47129,2.7,0.25,F8 V,20.722795039140692,2300.526533562218,1.6850959695632053,2.824730721426975,0.0,0.0,1.0,0.12217920381629543,0.7578542287255602,0.9999336167893702,0.3550595322365572
GJ 238 b,GJ 238,1,1,Transit,2024.0,1.7446999,0.02123,,,0.566,,758.0,3485.0,0.4314,0.4193,-1.61618,,0.15,M2.5 V,,53.693289499385585,0.17004956619834802,0.3295971829716217,0.0,0.0,1.0,,0.6004655547839323,0.6666339590733066,0.17470162151784638
HD 118203 c,HD 118203,1,2,Radial Velocity,2024.0,5103.0,6.28,0.26,3747.19691853,,,144.34654248136255,5742.0,2.04,1.27,0.36331302334584903,4.73,0.287,,,0.058532050129079284,1.5106903515504462,2.573910704431174,0.0,0.0,,,0.8848407837241586,0.9998989708060922,0.1606419068648947
Kepler-974 b,Kepler-974,1,2,Transit,2016.0,4.194496514,,,,1.57,,,3687.0,0.5,0.52,-0.9939882972782029,4.37,0.07,,,,0.3450319483170249,0.6592164096667674,,,1.0,,0.681741842933377,0.8455347349164655,0.19372677887882275
OGLE-2017-BLG-0448L b,OGLE-2017-BLG-0448L,1,1,Microlensing,2024.0,,5.75,,15.6,,,,,,0.5,-1.0536049848239342,,,,,0.0026733715734841117,,,,,,,,0.8175744761936437,
TIC 4672985 b,TIC 4672985,1,1,Transit,2024.0,69.048,0.33,0.018,4049.13390518,11.5004142,14.668080722311165,517.2,5757.0,1.15,1.01,0.11394,7.71,0.14,,210.15626973451597,11.937465246790211,1.1329892808243471,1.9290864540014252,0.0,0.0,1.0,0.24597610713647167,0.880430556667802,0.9986414800495711,0.38955642358705594
TOI-7041 b,TOI-7041,1,1,Transit,2025.0,9.691,,0.04,114.41822652,11.43316031,0.42184016850310424,,4700.0,4.1,1.07,0.88081,10.3,0.25,,35.430924304168606,,2.861086752037442,5.1342772429309225,,,0.0,,0.9801986733067553,0.9992539711661633,0.2683636718461719
Kepler-955 b,Kepler-955,1,1,Transit,2016.0,14.53244172,,,,3.13,,,5350.0,0.84,0.89,-0.17713497674280526,4.37,0.02,,,,0.8239013482258077,1.4296514271327725,,,0.0,,0.973144963058051,0.9955037268390589,0.1475368579233782
HD 21520 b,HD 21520,1,1,Transit,2024.0,25.1292,0.1726,0.0,17.7,2.697,1.35,637.0,5871.0,1.044,1.09,0.06595,5.3,0.049,,28.69222201232329,39.072249656041265,1.067173936026483,1.8078708713352993,0.0,0.0,0.0,0.29586304377101263,0.844857851469658,0.9993891206405656,0.31671847599106717
HD 222237 b,HD 222237,1,1,Radial Velocity,2024.0,14892.0,10.8,0.56,1649.52943233,,,53.72918621331037,4751.0,0.71,0.76,-0.4171524270172302,,-0.32,K3 V,,0.0032809533995879813,0.6406544489727204,1.1464510384664106,0.0,0.0,,,0.9863164822189022,0.9836975006285591,0.14806875459563285
TOI-4562 c,TOI-4562,1,2,Transit Timing Variations,2024.0,3990.0,5.219,0.122,1833.86990839,,,126.32388835994378,6096.0,1.152,1.192,0.26696689391476164,0.7,0.08,F7 V,,0.06788788835492679,1.33299075417153,2.2364673010060554,0.0,0.0,,,0.7657213954685367,0.9997796339190831,0.14161993327403263
HIP 67522 c,HIP 67522,1,2,Transit,2024.0,14.334892,0.1228,0.077,,7.93595834,,917.0,5675.0,1.38,1.22,0.24304,0.017,,,,116.04949806383236,1.3189123163029557,2.253973889217256,0.0,0.0,0.0,,0.903707077873196,0.9998334419352227,0.14228490716532127
TOI-5489 c,TOI-5489,1,2,Transit,2025.0,4.92126,,,,1.28,,536.0,3547.0,0.42,0.41,-1.355256501480926,,,,,,0.2290152733145247,0.4419003376368795,,,1.0,,0.6255290198196802,0.6456563062257954,0.17524383779485486
Barnard b,Barnard's star,1,4,Radial Velocity,2024.0,3.1542,0.0229,0.03,0.299,,,438.0,3195.0,0.185,0.162,-2.44977,,-0.56,M3.5-4 V,,6.769538076018437,0.06596284267281542,0.1306877571749593,0.0,0.0,,,0.4848064423907373,0.13238887354206544,0.050400360806454166
OGLE-2016-BLG-1598L b,OGLE-2016-BLG-1598L,1,1,Microlensing,2024.0,,2.5,,120.77479466,,,,,,0.55,-0.9087305867701464,,,,,0.01974192037264866,,,,,,,,0.8807970779778825,
OGLE-2016-BLG-1800L b,OGLE-2016-BLG-1800L,1,1,Microlensing,2024.0,,1.88,,823.17557413,,,,,,0.41,-1.355256501480926,,,,,0.012486128496155196,,,,,,,,0.6456563062257954,
MOA-2016-BLG-526L b,MOA-2016-BLG-526L,1,1,Microlensing,2024.0,,2.07,,14.93793513,,,,,,0.37,-1.5112939657655176,,,,,0.007190603525104336,,,,,,,,0.549833997312478,
KMT-2016-BLG-2321L b,KMT-2016-BLG-2321L,1,1,Microlensing,2024.0,,3.58,,301.93698665,,,,,,0.73,-0.4783699895784044,,,,,0.02593366861983232,,,,,,,,0.9781187290638694,
KMT-2023-BLG-1866L b,KMT-2023-BLG-1866L,1,1,Microlensing,2024.0,,2.63,,2.63,,,,,,0.51,-1.0235043836572226,,,,,0.013695696373731555,,,,,,,,0.8320183851339246,
HD 75898 c,HD 75898,1,2,Radial Velocity,2024.0,6717.0,7.39,0.08,2698.36317543,,,,6122.0,,1.295,0.3929441894604471,3.2,0.29,F8 V,,0.04525382704239505,1.5394482466451356,2.580040536773381,0.0,0.0,,,0.7559711990673895,0.9999213166262887,0.1304721880892314
Kepler-158 d,Kepler-158,1,3,Transit,2024.0,0.645088,,,,0.43,,,4895.97,0.668,0.656,-0.6408365621851889,,,K,,,0.4922189810476954,0.873980152843737,,,1.0,,0.9975979471349345,0.9552122969502134,0.2266726965573097
Kepler-963 c,Kepler-963,1,2,Transit,2024.0,0.919783,,,,0.6,,,5169.47,0.928,0.821,-0.29979895008195734,,,G,,,0.7207133444521394,1.2617714297723348,,,1.0,,0.993638083036075,0.9910755847915688,0.22886633757829583
Kepler-879 c,Kepler-879,1,2,Transit,2024.0,0.646716,,,,0.4,,,5456.75,1.022,0.974,-0.040043650924845686,,,G,,,0.9605641730154189,1.6582898665062333,,,1.0,,0.9546980896263507,0.9980539390149143,0.22623962290115207
Kepler-1489 c,Kepler-1489,1,2,Transit,2024.0,0.680741,,,,0.51,,,5565.53,0.957,0.977,-0.0353690269842943,,,G,,,0.961479722751899,1.651420531723492,,,1.0,,0.9313947918435789,0.9981113451834178,0.22437937751032555
Kepler-1672 b,Kepler-1672,1,1,Transit,2020.0,150.878,,,,2.97022762,,,6131.95,1.08841,1.16,0.17867,,-0.25,,,,1.202418432753082,2.0143561576245497,,,0.0,,0.7522130124632359,0.9996965529699712,0.13015579970495686
KOI-4978 b,KOI-4978,1,1,Transit,2024.0,0.941967,,,,0.7,,,5050.28,0.966,0.859,-0.23102392659065196,,,G,,,0.7839462306811866,1.3808040632106209,,,1.0,,0.9994383625773758,0.99387966923142,0.22952664585238947
Kepler-51 e,Kepler-51,1,4,Transit Timing Variations,2024.0,264.284,,0.02,5.4,,,,5674.0,0.87,0.96,-0.06205068436151063,0.7,0.047,,,,0.9282996109531496,1.5865029250360334,,,,,0.9039780297834146,0.9977621514787236,
Kepler-340 c,Kepler-340,1,2,Transit,2014.0,22.824669,0.178,,,3.37,,941.3297581566968,6620.0,1.85,,,,,,,,,,,,0.0,,0.5581095554166826,,0.04464876443333461
Kepler-20 d,Kepler-20,2,6,Transit,2011.0,77.611455,0.3474,0.082,13.4,2.606,4.1,430.0,5495.0,0.9164,0.929,-0.11194500102225377,5.6,0.07,,25.397046619168318,6.403174991416006,0.8828736046933923,1.5214158081844584,0.0,0.0,1.0,0.5358579804992449,0.9470058579669858,0.9969513405697762,0.45613778570963404
Kepler-20 b,Kepler-20,2,6,Transit,2011.0,3.6961049,0.04565,0.083,9.7,1.773,9.4,1187.0,5495.0,0.9164,0.929,-0.11194500102225377,5.6,0.07,,26.19687706079289,370.828782465291,0.8828736046933923,1.5214158081844584,0.0,0.0,1.0,0.1888016570308664,0.9470058579669858,0.9969513405697762,0.3833073938834165
Kepler-964 b,Kepler-964,1,1,Transit,2016.0,13.5225106,,,,2.12,,,5427.0,0.84,0.93,-0.11030968006122703,1.91,0.03,,,,0.8869939596253749,1.5334479628764413,,,0.0,,0.9602923058985064,0.9969815836752917,0.14661209532915093
Kepler-348 b,Kepler-348,1,2,Transit,2014.0,7.05677,0.076,,,1.52,,1152.0954707682354,6177.0,1.359,,,,,,,,,,,,1.0,,0.7350249102192147,,0.1388019928175372
TOI-7149 b,TOI-7149,1,1,Transit,2025.0,2.65206166,0.02603,0.078,224.0,13.2,0.53,593.0,3363.0,0.351,0.344,-1.91542,7.8,-0.08,M4 V,46.13760708878158,17.932121128118894,0.12113526704985098,0.23691968957617057,0.0,0.0,0.0,0.19817655947996077,0.5512845258680373,0.4850044983805899,0.23768843746666343
TOI-7166 b,TOI-7166,1,1,Transit,2025.0,12.92063621,0.06191,0.0,,2.01,,249.0,3099.0,0.222,0.19,-2.3869,4.0,-0.2,M4.5+/-0.5,,1.0704795915262222,0.07121530517187985,0.14217505450085535,0.0,0.0,0.0,,0.4479530331019641,0.16798161486607557,0.19235532335723446
TOI-2458 c,TOI-2458,1,2,Radial Velocity,2024.0,16.553,0.129,0.29,10.22,,,844.0374954985328,6005.0,1.31,1.05,0.07416254674478334,5.7,-0.1,F9-F9.5,,71.28253338407538,1.0715327548949798,1.8047518103546676,0.0,0.0,,,0.7989555234774179,0.9990889488055994,0.13385266829458542
KMT-2021-BLG-2609L b,KMT-2021-BLG-2609L,1,1,Microlensing,2024.0,,2.3,,10.17050902,,,,,,0.2,-2.4463950151760656,,,,,0.0006763154563326401,,,,,,,,0.1824255238063564,
KMT-2022-BLG-0303L b,KMT-2022-BLG-0303L,1,1,Microlensing,2024.0,,4.81,,163.04597279,,,,,,0.368,-1.5195326346426883,,,,,0.001306703976147293,,,,,,,,0.5448788923735801,
HD 86728 b,HD 86728,1,1,Radial Velocity,2025.0,31.1515,0.1916,0.067,9.43,,,628.720895619271,5610.0,1.237,0.967,0.13513,,0.2,,,37.18253458057484,1.167899005473183,2.001842535081646,0.0,0.0,,,0.9206375232332187,0.9979131281410447,0.1435049224001922
Kepler-338 b,Kepler-338,1,4,Transit,2014.0,13.726976,0.117,,,2.44,,1006.019681107034,5923.0,1.735,,,,,,,,,,,,0.0,,0.8275236802239304,,0.06620189441791444
KMT-2024-BLG-1044L b,KMT-2024-BLG-1044L,1,1,Microlensing,2024.0,,,,7.75,,,,,,0.069,-4.064028182419606,,,,,,,,,,,,,0.05678618080878851,
KMT-2022-BLG-2286L b,KMT-2022-BLG-2286L,1,1,Microlensing,2024.0,,2.02,,6038.739733,,,,,,0.2,-2.4463950151760656,,,,,0.0008768034418193475,,,,,,,,0.1824255238063564,
KMT-2023-BLG-1743L b,KMT-2023-BLG-1743L,1,1,Microlensing,2024.0,,1.16,,6356.56814,,,,,,0.11,-3.3551256019462126,,,,,0.00032806388198298417,,,,,,,,0.08317269649392238,
TOI-4504 d,TOI-4504,1,3,Transit Timing Variations,2024.0,40.5634,0.2219,0.0445,450.23572136,,,477.33850340652884,5315.0,0.92,0.89,-0.20761,10.0,0.16,K1 V,,12.591439860557896,0.7966367250162026,1.3846931574945378,0.0,0.0,,,0.9781913242622374,0.9955037268390589,0.1482266316163537
HD 73344 c,HD 73344,1,3,Radial Velocity,2025.0,65.94,0.3388,0.124,118.54999581,,,514.5765715209128,6148.0,1.22,1.19,0.26441436487385755,,0.16,,,16.015022809850624,1.3263247628630923,2.220442603084192,0.0,0.0,,,0.7461209537286634,0.9997751832297667,0.12970017728520922
HD 73344 d,HD 73344,1,3,Radial Velocity,2025.0,5823.0,6.7,0.18,810.46243785,,,115.71357422935277,6148.0,1.22,1.19,0.26441436487385755,,0.16,,,0.040951023386917806,1.3263247628630923,2.220442603084192,0.0,0.0,,,0.7461209537286634,0.9997751832297667,0.1364628928082961
Kepler-111 b,Kepler-111,1,2,Transit,2014.0,3.341815,0.046,,,1.58,,1316.6144641889612,5952.0,1.157,,,,,,,,,,,,1.0,,0.8175846052633144,,0.14540676842106515
Kepler-970 b,Kepler-970,2,1,Transit,2016.0,16.736525,0.139,0.34,,2.609,,427.64854833258306,4290.0,0.71,0.67,-0.77469,0.105,0.04,,,8.695216492588356,0.43279611203050644,0.7952615402598586,0.0,0.0,0.0,,0.8940243900709406,0.9608342772032357,0.14258564059648082
WASP-132 d,WASP-132,1,3,Radial Velocity,2024.0,1816.6,2.71,0.12,1639.99458012,,,107.0,4686.0,0.758,0.789,-0.57512,7.2,0.15,K4 V,,0.036219413894908514,0.535575241468384,0.9618449015946943,0.0,0.0,,,0.9783280632280961,0.9877511652624036,0.1520893646794433
K2-360 c,EPIC 201595106,1,2,Radial Velocity,2024.0,9.79692,0.0883,0.11,15.23,,,912.0,5679.0,0.98,0.958,-0.04915,6.0,0.01,,,114.53246104870352,0.9419993051907771,1.609550359656303,0.0,0.0,,,0.9026200704671432,0.997717047146497,0.14204979893762626
HD 20794 f,HD 20794,1,4,Radial Velocity,2025.0,647.6,1.3541,0.45,5.82,,,196.2169623652334,5368.0,0.93,0.79,-0.16311,,-0.42,G6 V,,0.3746178989806587,0.8366961696791564,1.4505910986404429,1.0,0.16232623367917487,,,0.9703541003213801,0.9878715650157257,0.45751844140559533
Gaia-4 b,Gaia-4,1,1,Astrometry,2025.0,571.3,,0.338,3750.3752026,,,,4034.0,0.624,0.644,-0.99957,6.8,0.05,,,,0.3377387093674017,0.6305405742209594,,,,,0.8127205138008098,0.9497887268097336,
Gaia-5 b,Gaia-5,1,1,Astrometry,2025.0,358.62,,0.6423,6633.07885409,,,,3447.0,0.345,0.339,-1.82594,8.2,-0.18,,,,0.1337875143857292,0.2600353977732621,,,,,0.5851087476804034,0.47252769565540637,
K2-99 c,K2-99,1,2,Radial Velocity,2022.0,522.2,1.43,0.21,2669.7586188,,,390.0,6069.0,2.55,1.44,0.89927,3.7,0.2,,,3.8779117812061488,2.763421472241161,4.641700519614311,0.0,0.0,,,0.7757330009940138,0.9999815421067044,0.14918161202844346
Gl 725 A b,Gl 725 A,2,1,Radial Velocity,2025.0,11.2201,0.068,0.0,2.78,,,344.01774203515475,3433.0,0.351,0.33,-1.809,6.2,-0.19,M3,,3.357238343334953,0.13650579991057066,0.26559279520212825,0.0,0.0,,,0.579456767424198,0.45016600268752216,0.14088741917222738
KOBE-1 b,KOBE-1,1,2,Radial Velocity,2025.0,8.5399,0.07006,0.0,8.8,,,594.4,4135.0,0.619,0.629,-0.99576,,-0.01,K7 V,,20.573099856106737,0.33776281594718394,0.626573078453171,0.0,0.0,,,0.8468156807635104,0.942133044723639,0.13369461037281144
KOBE-1 c,KOBE-1,1,2,Radial Velocity,2025.0,29.671,0.16071,0.0,12.4,,,392.5,4135.0,0.619,0.629,-0.99576,,-0.01,K7 V,,3.909796898938214,0.33776281594718394,0.626573078453171,0.0,0.0,,,0.8468156807635104,0.942133044723639,0.1493814177850858
TOI-2295 c,TOI-2295,1,2,Radial Velocity,2024.0,966.5,2.018,0.194,1783.01736327,,,234.9,5730.0,1.459,1.168,0.31387,10.5,0.316,,,0.5058568976180406,1.427790713124292,2.4339792375927987,1.0,0.8113231148278823,,,0.8883209045958905,0.9997198765510052,0.5582159984377075
TOI-2537 c,TOI-2537,1,2,Radial Velocity,2024.0,1920.0,2.78,0.287,2297.89938261,,,123.1,4870.0,0.771,0.771,-0.52143,1.1,0.08,,,0.03894757373285618,0.5653672623725278,1.0052484690355754,0.0,0.0,,,0.9962514877233094,0.9853708218295156,0.15782853744730319
GJ 2126 b,GJ 2126,1,1,Radial Velocity,2025.0,272.7,0.71,0.85,413.1769291,,,185.75194562072843,4159.0,0.728,0.65,-0.84527,,0.6,M0 V,,0.28327829678892574,0.40124762312655704,0.7432294573796246,1.0,0.009031506709890638,,,0.8545557330516741,0.9525741268224334,0.4184681919194787
KOI-1843.03,Kepler-974,1,2,Transit,2013.0,0.1768913,,,8.0,0.61,194.20127675884765,,3584.0,0.45,0.46,-1.1803475891144906,,0.0,,40.5600142270483,,0.27965344059786923,0.5381850523617341,,,1.0,,0.6404603911966089,0.7502601055951177,0.30375503868738696
