pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbsmax,pl_orbeccen,pl_bmasse,pl_rade,pl_dens,pl_eqt,st_teff,st_rad,st_mass,st_lum,st_age,st_met,st_spectype,escape_velocity,stellar_flux,hz_inner,hz_outer,in_hz,orbit_stability,is_rocky,esi,spectral_suitability,stellar_suitability,habitability_score,phl_esi,phl_habitable,phl_hz_con,phl_hz_opt,phl_flux,phl_type,phl_type_temp
HD 215152 d,HD 215152,1,4,Radial Velocity,2018.0,10.86499,0.08799,0.0,2.801,,,626.9600435673848,4935.0,0.73,0.77,-0.3972824618963134,,-0.1,K3 V,,51.742916325590166,0.6504760273807921,1.152602227006798,0.0,0.0,,0.31467749,0.999061551729376,0.9852259683067268,0.1488907437966955,0.31467749,0.0,0.0,0.0,38.737658,Terran,Hot
HD 215152 e,HD 215152,1,4,Radial Velocity,2018.0,25.1967,0.15417,0.0,2.877,,,473.6489584000682,4935.0,0.73,0.77,-0.3972824618963134,,-0.1,K3 V,,16.85457450870508,0.6504760273807921,1.152602227006798,0.0,0.0,,0.37986674,0.999061551729376,0.9852259683067268,0.1492456815848349,0.37986674,0.0,0.0,0.0,12.618283,Terran,Hot
TCP J05074264+2447555 b,TCP J05074264+2447555,1,1,Microlensing,2018.0,,0.94,,20.0,,,,,,0.586,-0.8123583439366828,,,,,0.1743355470501094,,,,,,0.459121,,0.9137258055040832,,0.459121,0.0,0.0,0.0,2.3482498,Neptunian,Hot
Kepler-1654 b,Kepler-1654,1,1,Transit,2018.0,1047.8356,2.026,0.26,158.915,9.180171,1.2,206.0,5597.0,1.179,1.011,0.08991,5.0,-0.088,G5 V,46.59883758936826,0.2996616164978306,1.109237286817259,1.902432837156412,0.0,0.0,0.0,0.4362408138428054,0.923853287231342,0.9986549793676174,0.4435580589292532,0.32080459,0.0,0.0,0.0,0.31039877,Jovian,Cold
UKIRT-2017-BLG-001L b,UKIRT-2017-BLG-001L,1,1,Microlensing,2018.0,,4.18,,407.0,,,,,,0.81,-0.3203024339247258,,,,,0.0273744248071243,,,,,,,,0.9900481981330956,,,0.0,0.0,0.0,,Jovian,
OGLE-2017-BLG-0173L b,OGLE-2017-BLG-0173L,1,1,Microlensing,2018.0,,3.913,,3.269,,,,,,0.396,-1.408066849260707,,,,,0.0025521926577421,,,,,,,,0.6130141761393355,,,0.0,0.0,0.0,,Superterran,
MOA-2010-BLG-117L b,MOA-2010-BLG-117L,1,1,Microlensing,2018.0,,2.42,,170.0,,,,,,0.58,-0.8280020225297196,,,,,0.0253727327749354,,,,,,,,0.9088770389851438,,,0.0,0.0,0.0,,Jovian,
K2-232 b,K2-232,1,1,Transit,2018.0,11.168454,0.10356,0.258,126.49634,11.209,0.4949131021634235,1030.0,6154.0,1.161,1.188,0.23805,1.43,0.1,,37.62474524890571,161.31171797599478,1.286363873447928,2.1530045758004417,0.0,0.0,0.0,0.1146907170801002,0.7438343707524808,0.9997706426713968,0.2724288380632163,0.084704371,0.0,0.0,0.0,166.94509,Jovian,Hot
K2-231 b,K2-231,1,1,Transit,2018.0,13.841901,,,,2.5,,,5695.0,0.95,1.01,0.0151248082392489,3.0,0.14,,,,1.013693624496755,1.7307941441139951,,,0.0,0.25183158,0.8982212242134153,0.9986414800495712,0.1417626015405432,0.25183158,0.0,0.0,0.0,60.326147,Superterran,Hot
HATS-39 b,HATS-39,1,1,Transit,2018.0,4.5776348,0.06007,0.275,200.2329,17.59813,0.202,1645.0,6572.0,1.621,1.379,0.64048,2.06,0.0,,37.77917593462696,1211.057423406382,2.0109150517094068,3.309707487830438,0.0,0.0,0.0,0.0498889187725231,0.5774392713217973,0.9999660300405856,0.2461705475630894,0.053080376,0.0,0.0,0.0,1258.2318,Jovian,Hot
HATS-40 b,HATS-40,1,1,Transit,2018.0,3.2642736,0.04997,0.312,505.3497,17.71022,0.49,2101.0,6460.0,2.26,1.561,0.90309,2.07,0.01,,59.82766465909575,3203.843554728898,2.73283995333347,4.517622722877814,0.0,0.0,0.0,0.0432805233610499,0.6227009516201092,0.821164867925335,0.2359537215565921,0.052252333,0.0,0.0,0.0,3371.4767,Jovian,Hot
HATS-41 b,HATS-41,1,1,Transit,2018.0,4.193649,0.0583,0.38,3082.951,14.90797,5.1,1710.0,6424.0,1.71,1.496,0.65321,1.34,0.47,,161.06162580779264,1323.9539829938687,2.052538874666463,3.3978619982954315,0.0,0.0,1.0,0.0784997713208876,0.6372349272001535,0.913285254728848,0.3306087162712092,0.061498985,0.0,0.0,0.0,1430.6306,Jovian,Hot
HATS-42 b,HATS-42,1,1,Transit,2018.0,2.292102,0.03689,0.229,597.5204,15.6926,0.83,1856.0,6060.0,1.48,1.273,0.42488,3.26,0.22,,69.11096209452471,1954.621581158124,1.6010628001525713,2.6903188320863856,0.0,0.0,0.0,0.0569330252785337,0.7790431143423813,0.9999019563772692,0.2637031911495061,0.058526786,0.0,0.0,0.0,2008.5357,Jovian,Hot
OGLE-2017-BLG-1522L b,OGLE-2017-BLG-1522L,1,1,Microlensing,2018.0,,0.59,,240.0,,,,,,0.045,-4.713756201786297,,,,,5.5531547344691896e-05,,,,,,,,0.0452174734832874,,,0.0,0.0,0.0,,Jovian,
HD 158996 b,HD 158996,1,1,Radial Velocity,2018.0,820.2,2.1,0.13,4449.62,,,878.3547833796696,4069.0,50.3,1.8,3.01481,1.6,-0.2,K5 III,,234.62344675102855,34.286306648288615,63.86824086556024,0.0,0.0,,0.076661951,0.8248006521892739,0.5751200745228139,0.1062424573917388,0.076661951,0.0,0.0,0.0,236.73505,Jovian,Hot
KPS-1 b,KPS-1,1,1,Transit,2018.0,1.706291,0.0269,0.0,346.4347,11.54527,1.31,1459.0,5165.0,0.907,0.892,-0.1737230096835693,,0.22,K1 V,61.35170953816903,926.3442930950224,0.8334518088645162,1.459472905307629,0.0,0.0,0.0,0.0894369576096409,0.9939682643982344,0.9955923665916372,0.2870963183352015,0.078029026,0.0,0.0,0.0,613.04936,Jovian,Hot
K2-233 b,K2-233,1,3,Transit,2018.0,2.467583,0.03293,0.0,2.4,1.315,5.7,1127.0,4796.0,0.71,0.79,-0.3583051804834549,0.36,-0.082,K3,15.130760851800302,404.12094334021634,0.6842767165054562,1.2215202644619518,0.0,0.0,1.0,0.2358991168667555,0.9907946312329023,0.9878715650157256,0.3955944032326634,0.29042712,0.0,0.0,0.0,274.93401,Terran,Hot
K2-233 c,K2-233,1,3,Transit,2018.0,7.06024,0.0664,0.0,4.6,1.272,12.4,794.0,4796.0,0.71,0.79,-0.3583051804834549,0.36,-0.082,K3,21.2987140486412,99.39365490543942,0.6842767165054562,1.2215202644619518,0.0,0.0,1.0,0.2954503487985746,0.9907946312329023,0.9878715650157256,0.4075046498094471,0.30762666,0.0,0.0,0.0,68.889316,Terran,Hot
K2-233 d,K2-233,1,3,Transit,2018.0,24.3681,0.1516,0.18,10.3,2.363,4.3,525.0,4796.0,0.71,0.79,-0.3583051804834549,0.36,-0.082,K3,23.383244685790466,19.06761686826385,0.6842767165054562,1.2215202644619518,0.0,0.0,1.0,0.4593306185888209,0.9907946312329023,0.9878715650157256,0.4402932510195816,0.32850598,0.0,0.0,0.0,13.206806,Superterran,Hot
OGLE-2017-BLG-0373L b,OGLE-2017-BLG-0373L,1,1,Microlensing,2018.0,,2.424,,127.0,,,,,,0.248,-2.1194191171082437,,,,,0.0012927532905878,,,,,,,,0.2650274005334812,,,0.0,0.0,0.0,,Jovian,
gam Lib b,gam Lib,1,2,Radial Velocity,2018.0,414.88,1.319,0.16,357.87478628,,,659.2902883067146,4879.0,12.38,1.78,1.8973,,-0.27,K0 III,,45.37434918569869,9.152359492906882,16.265510331547205,0.0,0.0,,0.088135675,0.9967517315208344,0.5914114594715876,0.1211389407475789,0.088135675,0.0,0.0,0.0,45.934794,Jovian,Hot
gam Lib c,gam Lib,1,2,Radial Velocity,2018.0,966.49,2.318,0.065,1662.56039702,,,497.3273693547835,4879.0,12.38,1.78,1.8973,,-0.27,K0 III,,14.691736709158452,9.152359492906882,16.265510331547205,0.0,0.0,,0.13606152,0.9967517315208344,0.5914114594715876,0.1212221802680612,0.13606152,0.0,0.0,0.0,14.712705,Jovian,Hot
24 Boo b,24 Boo,1,1,Radial Velocity,2018.0,30.33,0.194,0.032,280.64248338,,,1683.818984809786,4816.0,12.19,1.05,1.87691,,-0.78,G3 IV,,2001.273939932508,8.963491558855148,15.98368763439567,0.0,0.0,,0.065236534,0.9925046755447596,0.9990889488055994,0.1493366004599727,0.065236534,0.0,0.0,0.0,2002.7144,Jovian,Hot
OGLE-2017-BLG-1434L b,OGLE-2017-BLG-1434L,1,1,Microlensing,2018.0,,1.18,,4.43,,,,,,0.234,-2.2077444990645,,,,,0.0044513473665127,,,,,,,,0.2386672851570896,,,0.0,0.0,0.0,,Superterran,
HATS-43 b,HATS-43,1,1,Transit,2018.0,4.3888497,0.04944,0.173,82.95363,13.22662,0.191,1003.0,5099.0,0.812,0.837,-0.39794,8.6,0.05,,28.048606007550188,163.645126381182,0.6455858657211324,1.134274349704688,0.0,0.0,0.0,0.0943941080078444,0.99782437012098,0.9923850668756108,0.28817172589254,0.074036752,0.0,0.0,0.0,166.12742,Jovian,Hot
HATS-44 b,HATS-44,1,1,Transit,2018.0,2.7439004,0.03649,0.279,177.9848,11.960003,0.56,1161.0,5080.0,0.847,0.86,-0.39794,9.7,0.32,,43.20597756834498,300.4085390729301,0.6460926149909219,1.136264531512861,0.0,0.0,0.0,0.1004374772658737,0.9985787886565144,0.9939401985084158,0.2895496124412849,0.077377088,0.0,0.0,0.0,312.78749,Jovian,Hot
HATS-45 b,HATS-45,1,1,Transit,2018.0,4.1876244,0.05511,0.24,222.481,14.414774,0.41,1518.0,6450.0,1.315,1.272,0.42488,1.52,0.02,,44.00079950074616,875.828711049545,1.5764513298851712,2.607040432992956,0.0,0.0,0.0,0.0661499546995129,0.626740799202993,0.9999009711200578,0.2533623228545461,0.063804699,0.0,0.0,0.0,902.44665,Jovian,Hot
HATS-46 b,HATS-46,1,1,Transit,2018.0,4.7423729,0.05367,0.559,54.98459,10.121727,0.28,1054.0,5495.0,0.853,0.917,-0.22988,3.0,-0.06,,26.104249303556657,204.4828122777968,0.7707810581934998,1.328251836220642,0.0,0.0,0.0,0.1029452473760645,0.9470058579669858,0.996563981652246,0.286108996828229,0.089891347,0.0,0.0,0.0,246.54401,Jovian,Hot
HATS-7 b,HATS-7,1,1,Transit,2015.0,3.185315,0.04012,0.17,38.1396,6.310667,0.83,1084.0,4985.0,0.815,0.849,-0.43415,7.8,0.25,K2,27.533946082483617,228.62733357411776,0.6221525202640023,1.0995343483672553,0.0,0.0,0.0,0.137303553570296,0.9999500012499792,0.9932403394892868,0.2969835345783076,0.13091228,0.0,0.0,0.0,232.08452,Neptunian,Hot
HD 47366 b,HD 47366,1,2,Radial Velocity,2016.0,360.08,1.207,0.071,661.71874337,,,527.8224221687623,4866.0,7.3,1.81,1.41664,1.61,-0.02,K1 III,,17.915356711828206,5.265479589127564,9.364257073006216,0.0,0.0,,0.12198408,0.996017728136388,0.5672093396439956,0.1193962941427735,0.12198408,0.0,0.0,0.0,17.975578,Jovian,Hot
HD 47366 c,HD 47366,1,2,Radial Velocity,2016.0,677.53,1.84,0.161,483.73483545,,,427.4964955223301,4866.0,7.3,1.81,1.41664,1.61,-0.02,K1 III,,7.709111977277355,5.265479589127564,9.364257073006216,0.0,0.0,,0.18116939,0.996017728136388,0.5672093396439956,0.12321758117167,0.18116939,0.0,0.0,0.0,7.8174887,Jovian,Hot
NGTS-3 A b,NGTS-3 A,2,1,Transit,2018.0,1.6753728,0.023,,756.4354,16.58932,0.31,1570.6286637366522,5600.0,0.93,1.017,0.0256233352296059,,0.12,G6 V,75.62922549131684,2005.2460207686447,1.0299786748943076,1.7662533231912685,0.0,0.0,0.0,0.0536677716099794,0.9231163463866358,0.9987332080463248,0.2744941865961695,0.055920851,0.0,0.0,0.0,1356.889,Jovian,Hot
HD 89345 b,HD 89345,1,1,Transit,2018.0,11.8143,0.1066,0.22,34.9613,7.39794,0.471,1089.0,5576.0,1.747,1.157,0.42488,7.53,0.421,,24.347613937668047,234.0806908975688,1.6326002926175482,2.80276385918367,0.0,0.0,0.0,0.1186639412689882,0.9289243268985502,0.9996873145217242,0.2880248464222024,0.11572472,0.0,0.0,0.0,240.02605,Neptunian,Hot
OGLE-2017-BLG-1140L b,OGLE-2017-BLG-1140L,1,1,Microlensing,2018.0,,1.02,,505.0,,,,,,0.211,-2.365011406458076,,,,,0.0041475177183074,,,,,,,,0.1994077568486685,,,0.0,0.0,0.0,,Jovian,
K2-239 b,K2-239,1,3,Transit,2018.0,5.24,0.0441,,,1.1,,502.0,3420.0,0.36,0.4,-1.79588,,-0.1,M3.0 V,,8.227025076475007,0.1386620993369902,0.2700478030403489,0.0,0.0,1.0,0.44517693,0.5742126071240875,0.6224593312018547,0.169570545223591,0.44517693,0.0,0.0,0.0,8.2247522,Terran,Hot
K2-239 c,K2-239,1,3,Transit,2018.0,7.775,0.0576,,,1.0,,427.0,3420.0,0.36,0.4,-1.79588,,-0.1,M3.0 V,,4.822531056791136,0.1386620993369902,0.2700478030403489,0.0,0.0,1.0,0.53583521,0.5742126071240875,0.6224593312018547,0.1734273732321445,0.53583521,0.0,0.0,0.0,4.8211987,Terran,Hot
K2-239 d,K2-239,1,3,Transit,2018.0,10.115,0.0685,,,1.1,,399.0,3420.0,0.36,0.4,-1.79588,,-0.1,M3.0 V,,3.409878126480762,0.1386620993369902,0.2700478030403489,0.0,0.0,1.0,0.61218941,0.5742126071240875,0.6224593312018547,0.1818973865127741,0.61218941,0.0,0.0,0.0,3.4089361,Terran,Hot
K2-240 b,K2-240,1,2,Transit,2018.0,6.034,0.0513,,,2.0,,586.0,3810.0,0.54,0.58,-1.27572,,-0.1,M0.5 V,,20.13934166408904,0.2481333004953647,0.4701123749930385,0.0,0.0,0.0,0.31782103,0.7300159550184477,0.9088770389851438,0.1220227604984856,0.31782103,0.0,0.0,0.0,20.126362,Superterran,Hot
K2-240 c,K2-240,1,2,Transit,2018.0,20.523,0.1159,,,1.8,,389.0,3810.0,0.54,0.58,-1.27572,,-0.1,M0.5 V,,3.945600664638783,0.2481333004953647,0.4701123749930385,0.0,0.0,0.0,0.53302868,0.7300159550184477,0.9088770389851438,0.1397495067077029,0.53302868,0.0,0.0,0.0,3.9430577,Superterran,Hot
OGLE-2017-BLG-0482L b,OGLE-2017-BLG-0482L,1,1,Microlensing,2018.0,,1.8,,9.0,,,,,,0.2,-2.4463950151760656,,,,,0.0011042310999998,,,,,,,,0.1824255238063564,,,0.0,0.0,0.0,,Superterran,
K2-237 b,K2-237,1,1,Transit,2018.0,2.18053332,0.03552,0.03,434.15360396,16.06246934,0.577,1759.0,6180.0,1.236,1.256,0.3032,1.09,0.337,,58.22822775914666,1593.1405279173491,1.385125132607921,2.315800114107424,0.0,0.0,0.0,0.057024962208439,0.7338708480226128,0.9998837905296252,0.2601065256205706,0.056926338,0.0,0.0,0.0,1857.6825,Jovian,Hot
K2-238 b,K2-238,1,1,Transit,2018.0,3.20466,0.046,0.0,273.3338,14.5717,0.56,1587.0,5630.0,1.59,1.19,0.2644143648738575,5.63,0.34,G2 V,48.507576973578,868.7577692999719,1.354238306228717,2.3191059350736496,0.0,0.0,0.0,0.0666993119833,0.9155777428619776,0.9997751832297668,0.2765703446517019,0.063000401,0.0,0.0,0.0,1082.6407,Jovian,Hot
OGLE-2014-BLG-1722L b,OGLE-2014-BLG-1722L,1,2,Microlensing,2018.0,,1.5,,55.3,,,,,,0.4,-1.3927900303521314,,,,,0.0179898462445134,,,,,,,,0.6224593312018547,,,0.0,0.0,0.0,,Jovian,
OGLE-2014-BLG-1722L c,OGLE-2014-BLG-1722L,1,2,Microlensing,2018.0,,1.7,,83.7,,,,,,0.4,-1.3927900303521314,,,,,0.0140059356574931,,,,,,,,0.6224593312018547,,,0.0,0.0,0.0,,Jovian,
GJ 1132 c,GJ 1132,1,2,Radial Velocity,2018.0,8.929,0.0476,0.27,2.64,,,300.0,3270.0,0.2105,0.181,-2.35853,,,,,1.9331078951150384,0.0730275692449123,0.143843474793147,0.0,0.0,,0.73238181,0.5142278165358068,0.1557758401237474,0.178574681491162,0.73238181,0.0,0.0,0.0,2.0055006,Terran,Hot
HAT-P-11 c,HAT-P-11,1,2,Radial Velocity,2018.0,3361.0,4.1,0.652,851.78013076,,,,,,0.811,-0.3184270102609538,,,,,0.0285762526082126,,,,,,0.088166401,,0.9901462444767688,,0.088166401,0.0,0.0,0.0,0.020017866,Jovian,Cold
K2-241 b,K2-241,1,1,Transit,2018.0,26.8199,0.1567,,,2.55,,507.0,5262.0,0.75,0.71,-0.5205957794832365,,-0.44,,,12.281918963869613,0.556815932099374,0.9703592105180036,0.0,0.0,0.0,0.31064287,0.984861534087311,0.973403006423134,0.1469711469089586,0.31064287,0.0,0.0,0.0,14.583508,Neptunian,Hot
K2-242 b,K2-242,1,1,Transit,2018.0,6.51389,0.0494,,,2.54,,416.0,3459.0,0.37,0.38,-1.4707574118411644,,-0.01,,,13.860812551054508,0.2012701601537002,0.3908528396598112,0.0,0.0,0.0,0.39980394,0.5899562550059508,0.574442516811659,0.093728175167913,0.39980394,0.0,0.0,0.0,6.3759676,Neptunian,Hot
K2-158 c,K2-158,1,2,Transit,2018.0,5.90279,0.0622,,,1.28,,948.0,5503.0,0.95,0.92,-0.1267426042905565,,0.07,,,193.05303177310697,0.867677247030535,1.494666207945874,0.0,0.0,1.0,0.2954401,0.9453271487711484,0.9966651926925868,0.2253927353901729,0.2954401,0.0,0.0,0.0,177.5903,Terran,Hot
K2-243 b,K2-243,1,2,Transit,2018.0,11.54182,0.1087,,,2.17,,1035.0,6570.0,1.39,1.29,0.3870639860473714,,-0.03,,,206.3502017730263,1.5021726852623165,2.472574308124199,0.0,0.0,0.0,0.25210375,0.578246196466177,0.9999172827771484,0.1162539055116945,0.25210375,0.0,0.0,0.0,226.22516,Superterran,Hot
K2-243 c,K2-243,1,2,Transit,2018.0,24.94598,0.1817,,,2.01,,801.0,6570.0,1.39,1.29,0.3870639860473714,,-0.03,,,73.85061757248106,1.5021726852623165,2.472574308124199,0.0,0.0,0.0,0.27048446,0.578246196466177,0.9999172827771484,0.1162539055116945,0.27048446,0.0,0.0,0.0,80.963662,Superterran,Hot
K2-245 b,K2-245,1,1,Transit,2018.0,11.89307,0.0959,,,4.34,,923.0,5793.0,1.25,0.83,-0.2832266766837413,,-0.45,,,56.64167776564027,0.7161623024626563,1.2174175767112334,0.0,0.0,0.0,0.17333288,0.8695806263564689,0.99183742884684,0.1389950701277963,0.17333288,0.0,0.0,0.0,161.57077,Neptunian,Hot
K2-246 b,K2-246,1,1,Transit,2018.0,5.76918,0.0602,,,3.49,,977.0,5610.0,0.94,0.87,-0.2116826158348352,,-0.19,,,169.48232052063844,0.7834278040325666,1.3428379456857158,0.0,0.0,0.0,0.19774427,0.9206375232332188,0.9945137011005496,0.1432669609356959,0.19774427,0.0,0.0,0.0,194.89784,Neptunian,Hot
K2-247 b,K2-247,1,2,Transit,2018.0,2.25021,0.0304,,,2.12,,979.0,4667.0,0.69,0.74,-0.4576889809415833,,-0.08,,,377.193197499576,0.6135946168028898,1.1031232760485012,0.0,0.0,0.0,0.25801486,0.9756591354841077,0.9801596942659224,0.1466639094373432,0.25801486,0.0,0.0,0.0,141.98839,Superterran,Hot
K2-247 c,K2-247,1,2,Transit,2018.0,6.49424,0.0615,,,2.19,,688.0,4667.0,0.69,0.74,-0.4576889809415833,,-0.08,,,92.16388800349212,0.6135946168028898,1.1031232760485012,0.0,0.0,0.0,0.28228342,0.9756591354841077,0.9801596942659224,0.1466639094397605,0.28228342,0.0,0.0,0.0,34.693632,Superterran,Hot
K2-248 b,K2-248,1,1,Transit,2018.0,7.17256,0.0699,,,2.57,,886.0,5528.0,0.92,0.88,-0.1943106474744097,,-0.1,,,130.83833265500448,0.8019220866846416,1.379778009649396,0.0,0.0,0.0,0.2372244,0.9399280022524172,0.995033198349943,0.1448465640646894,0.2372244,0.0,0.0,0.0,132.44807,Neptunian,Hot
K2-249 b,K2-249,1,1,Transit,2018.0,12.409,0.1151,,,2.79,,1061.0,6504.0,1.57,1.32,0.4220087592204746,,0.04,,,199.46105507216225,1.5679067376001037,2.5874096753256515,0.0,0.0,0.0,0.22575426,0.6049132484513793,0.9999387202603832,0.1183887702943372,0.22575426,0.0,0.0,0.0,163.62488,Neptunian,Hot
K2-250 b,K2-250,1,1,Transit,2018.0,4.01392,0.04606,0.21,,2.71257333,,1003.0,5003.0,0.797,0.809,-0.44491,8.2,-0.02,,,169.2162758402592,0.6140348172638761,1.0841733325546243,0.0,0.0,0.0,0.24072206,0.999998000002,0.9899491861165264,0.1492962830283168,0.24072206,0.0,0.0,0.0,177.9814,Superterran,Hot
K2-251 b,K2-251,1,1,Transit,2018.0,9.30075,0.0694,,,2.35,,437.0,3717.0,0.49,0.52,-0.9939882972782028,,-0.04,,,21.0519709382372,0.3445842265258351,0.6569970018019538,0.0,0.0,0.0,0.36119101,0.6936432112112002,0.8455347349164655,0.1171427906688814,0.36119101,0.0,0.0,0.0,9.4467203,Superterran,Hot
K2-252 b,K2-252,1,1,Transit,2018.0,13.81513,0.1041,,,1.74,,639.0,5152.0,0.82,0.79,-0.3583051804834549,,-0.09,,,40.43834382367931,0.6742516563103884,1.1814664023531407,0.0,0.0,0.0,0.30432215,0.9948789353690612,0.9878715650157256,0.1487413249288469,0.30432215,0.0,0.0,0.0,36.066047,Superterran,Hot
K2-253 b,K2-253,1,1,Transit,2018.0,4.00167,0.0506,,,12.67,,1238.0,6027.0,1.1,1.08,0.116983144204324,,0.0,,,511.3074380721944,1.1246909901273945,1.892506455902214,0.0,0.0,0.0,0.073544381,0.7910578155056912,0.9993249172693672,0.133237369449311,0.073544381,0.0,0.0,0.0,327.11388,Jovian,Hot
K2-254 b,K2-254,1,2,Transit,2018.0,4.09639,0.0448,,,1.63,,791.0,4629.0,0.67,0.71,-0.5205957794832365,,-0.14,,,150.26166351778355,0.571636412612254,1.0298734048968596,0.0,0.0,0.0,0.29095605,0.9698761569443408,0.973403006423134,0.1457283030051666,0.29095605,0.0,0.0,0.0,75.066121,Superterran,Hot
K2-254 c,K2-254,1,2,Transit,2018.0,12.11839,0.0923,,,2.19,,551.0,4629.0,0.67,0.71,-0.5205957794832365,,-0.14,,,35.39980082222021,0.571636412612254,1.0298734048968596,0.0,0.0,0.0,0.31569836,0.9698761569443408,0.973403006423134,0.1457300498915915,0.31569836,0.0,0.0,0.0,17.684655,Superterran,Hot
K2-255 b,K2-255,1,1,Transit,2018.0,1.96417,0.0274,,,2.9,,1034.0,4676.0,0.69,0.71,-0.5205957794832365,,-0.14,,,401.7011683450534,0.5705115452637086,1.0251556060672846,0.0,0.0,0.0,0.219296,0.976941994241756,0.973403006423134,0.1462935699889598,0.219296,0.0,0.0,0.0,216.02244,Neptunian,Hot
K2-257 b,K2-257,1,1,Transit,2018.0,1.60588,0.0216,,,0.83,,789.0,3725.0,0.5,0.52,-0.9939882972782028,,-0.03,,,217.3222538324934,0.344465009279443,0.6564082273506773,0.0,0.0,1.0,0.30546832,0.6968047754960348,0.8455347349164655,0.1949318134838353,0.30546832,0.0,0.0,0.0,89.144078,Terran,Hot
K2-258 b,K2-258,1,1,Transit,2018.0,19.0921,0.149,,,3.0,,831.0,6351.0,1.31,1.21,0.2897487961075752,,0.01,,,87.77609567136615,1.354610929585608,2.249030378335409,0.0,0.0,0.0,0.22423086,0.6665765966756286,0.9998159280950366,0.1233132427007028,0.22423086,0.0,0.0,0.0,84.261166,Neptunian,Hot
IC 4651 9122 b,IC 4651 9122,1,1,Radial Velocity,2018.0,734.0,2.038,0.18,2002.329,,,,,,2.1,1.1277675315687177,1.14,0.12,,,3.231165270230209,,,,,,0.15919618,,0.3911936179222302,,0.15919618,0.0,0.0,0.0,10.586288,Jovian,Hot
Kepler-128 b,Kepler-128,1,2,Transit,2013.0,15.0,,,3.79,1.421,7.222837,,6072.0,1.659,1.184,0.2567309583541533,,,,18.291132202282597,,1.3186378503061158,2.2146263061541718,,,1.0,0.28770814,0.7746265612409428,0.9997612846556851,0.3319534148248309,0.28770814,0.0,0.0,0.0,239.05343,Terran,Hot
CoRoT-20 c,CoRoT-20,1,2,Radial Velocity,2018.0,1675.0,2.9,0.6,5403.11,,,,,,1.14,0.1991669796776539,,,,,0.1880922856340959,,,,,,0.20480289,,0.9996293938593735,,0.20480289,0.0,0.0,0.0,0.15070027,Jovian,Cold
K2-260 b,K2-260,1,1,Transit,2018.0,2.62669762,0.04392,0.053,546.66486004,18.41635529,0.48,2090.0,6860.0,1.755,1.637,0.78817,0.65,0.334,,61.02064013697317,3183.063753024226,2.35692377105968,3.837254875921966,0.0,0.0,0.0,0.0429900103197634,0.4635690174959985,0.7291505239675619,0.2167240601413619,0.053291735,0.0,0.0,0.0,2139.1304,Jovian,Hot
K2-261 b,K2-261,1,1,Transit,2018.0,11.6334681,0.1086,0.274,68.96876432,9.26982704,0.473,1036.0,5490.0,1.663,1.107,0.35392,8.8,0.372,,30.54980410008388,191.54038211953676,1.5098002882662565,2.602382553350796,0.0,0.0,0.0,0.1187056082548542,0.9480428706399616,0.9994845733530172,0.289548471436879,0.09526881,0.0,0.0,0.0,207.72527,Jovian,Hot
WASP-174 b,WASP-174,1,1,Transit,2018.0,4.2337005,0.05503,0.0,104.88337431,16.10730527,0.135,1528.0,6399.0,1.347,1.24,0.43616,2.2,0.06,,28.579847255073208,901.4901262291442,1.6002779808126155,2.651805373928973,0.0,0.0,0.0,0.0515281710257614,0.6473076756480716,0.9998636296729204,0.2520807023341024,0.057817199,0.0,0.0,0.0,901.15807,Jovian,Hot
Wolf 503 b,Wolf 503,1,1,Transit,2018.0,6.00127,0.05706,0.41,6.26,2.043,2.92,790.0,4716.0,0.689,0.688,-0.67572,11.0,-0.47,K3.5 V,19.60518776180738,64.8061863623143,0.4764039519963029,0.8541626060618842,0.0,0.0,0.0,0.2968658249575734,0.9822361159826009,0.9670736052018638,0.3256472066342285,0.27110936,0.0,0.0,0.0,70.823008,Superterran,Hot
K2-264 b,K2-264,1,2,Transit,2018.0,5.840002,0.05023,,,2.231,,496.0,3660.0,0.473,0.496,-1.0658141322843089,,-0.013,,,34.061166040407635,0.3180199834943721,0.6087505182439545,0.0,0.0,0.0,0.32457105,0.6709757906146468,0.8115326747861805,0.1105760126897683,0.32457105,0.0,0.0,0.0,15.119694,Superterran,Hot
K2-264 c,K2-264,1,2,Transit,2018.0,19.660302,0.11283,,,2.668,,331.0,3660.0,0.473,0.496,-1.0658141322843089,,-0.013,,,6.750511655073465,0.3180199834943721,0.6087505182439545,0.0,0.0,0.0,0.5283565,0.6709757906146468,0.8115326747861805,0.1923965144801608,0.5283565,0.0,0.0,0.0,2.9059322,Neptunian,Hot
HD 55696 b,HD 55696,1,1,Radial Velocity,2018.0,1827.0,3.18,0.705,1230.0021,,,183.33067675577075,6012.0,1.52,1.29,0.43,2.64,0.37,G0 V,,0.26616182151882,1.6136243251047997,2.716967911619681,0.0,0.0,,0.31470398,0.7964526845873368,0.9999172827771484,0.1931085875496607,0.31470398,0.0,0.0,0.0,0.37529481,Jovian,Cold
HD 98736 b,HD 98736,2,1,Radial Velocity,2018.0,968.8,1.864,0.226,740.5439,,,164.21751358841703,5271.0,0.93,0.92,-0.22,7.39,0.36,,,0.173423594695276,0.7867723438056116,1.3704956002976822,0.0,0.0,,0.21683473,0.9838122310698476,0.9966651926925868,0.1850670547803938,0.21683473,0.0,0.0,0.0,0.1780297,Jovian,Cold
